X_id,ADDRESS,APPLICATION_FOR,BALLOTS_BLANK,BALLOTS_CAST,BALLOTS_DISTRIBUTED,BALLOTS_IN_FAVOUR,BALLOTS_NEEDED_TO_PROCEED,BALLOTS_NEEDED_TO_PROCEED_LBL,BALLOTS_OPPOSED,BALLOTS_RECEIVED_BY_VOTERS,BALLOTS_RETURNED_TO_SENDER,BALLOTS_SPOILED,CLOSE_DATE,DECLARATIONS_ADDED,FINAL_VOTER_COUNT,MORATORIUM_DATE,OPEN_DATE,PASS_RATE,PASS_RATE_LABEL,POLL_CD,POLL_ID,POLL_RESULT,POTENTIAL_VOTERS,RESPONSE_RATE_MET
779250,10 Watford Ave,Front Yard Parking,0,29,68,22,16,25% of ballots received by voters,7,62,6,0,2019-01-10,0,68,2022-01-11,2018-12-11,16,50% + 1 of received ballots,FYP 2018-165,1005,In Favour,74,Yes
779251,68 Glencairn Ave,Front Yard Parking,0,39,75,29,19,25% of ballots received by voters,9,75,0,1,2019-01-16,0,75,2022-01-17,2018-12-17,21,50% + 1 of received ballots,FYP 2018-166,1006,In Favour,91,Yes
779252,268 Jedburgh Rd,Front Yard Parking,0,13,16,10,4,25% of ballots received by voters,1,16,0,2,2019-01-12,0,16,2022-01-13,2018-12-13,8,50% + 1 of received ballots,FYP 2018-167,1007,In Favour,17,Yes
779253,30 Harwood Rd,Front Yard Parking,0,19,35,16,9,25% of ballots received by voters,0,35,0,3,2019-01-11,2,35,2022-01-12,2018-12-12,11,50% + 1 of received ballots,FYP 2018-168,1008,In Favour,36,Yes
779254,48 Pickering St,Front Yard Parking,0,43,97,31,23,25% of ballots received by voters,8,92,5,4,2019-01-11,1,97,2022-01-12,2018-12-12,23,50% + 1 of received ballots,FYP 2018-169,1009,In Favour,105,Yes
779255,21 Sylvan Ave (former Toronto),Front Yard Parking,0,23,60,20,15,25% of ballots received by voters,1,57,3,2,2019-01-12,0,60,2022-01-13,2018-12-13,13,50% + 1 of received ballots,FYP 2018-170,1010,In Favour,95,Yes
779256,,Traffic Calming,0,30,108,18,54,50% + 1 of ballots received by voters,11,105,3,1,2019-01-16,0,108,2021-01-17,2018-12-17,N/A,60% of received ballots,TCP 2018-172,1012,Response Rate Not Met,122,No
779257,,Traffic Calming,0,0,5,0,4,50% + 1 of ballots received by voters,0,5,0,0,2019-01-17,0,5,2021-01-18,2018-12-18,N/A,60% of received ballots,TCP 2018-173,1013,Response Rate Not Met,6,No
779258,,Permit Parking,0,24,56,8,14,25% of ballots received by voters,16,56,0,0,2019-01-18,0,56,2021-01-19,2018-12-19,13,50% + 1 of received ballots,PPP 2018-174,1014,Opposed,70,Yes
779259,9 Watford Ave,Front Yard Parking,0,27,68,16,15,25% of ballots received by voters,6,58,10,5,2019-01-17,0,68,2022-01-18,2018-12-18,15,50% + 1 of received ballots,FYP 2018-175,1015,In Favour,74,Yes
779260,36 Hendrick Ave,Front Yard Parking,0,48,90,25,21,25% of ballots received by voters,13,81,9,10,2019-01-19,0,90,2022-01-20,2018-12-20,25,50% + 1 of received ballots,FYP 2018-176,1016,In Favour,152,Yes
779261,140 Kenwood Ave,Front Yard Parking,0,26,81,23,21,25% of ballots received by voters,2,81,0,1,2019-01-19,0,81,2022-01-20,2018-12-20,14,50% + 1 of received ballots,FYP 2018-177,1017,In Favour,104,Yes
779262,623 Mount Pleasant Rd,Boulevard Cafe,0,20,34,20,9,25% of ballots received by voters,0,34,0,0,2019-02-23,0,34,2021-02-24,2019-01-24,11,50% + 1 of received ballots,BCP 2019-001,1018,In Favour,39,Yes
779263,59 Humewood Dr,Front Yard Parking,0,38,61,30,14,25% of ballots received by voters,0,56,5,8,2019-02-16,0,61,2022-02-17,2019-01-17,20,50% + 1 of received ballots,FYP 2019-002,1019,In Favour,80,Yes
779264,29 Connie St,Commercial Boulevard Parking,0,16,31,4,8,25% of ballots received by voters,9,31,0,3,2019-02-23,0,31,2021-02-24,2019-01-24,9,50% + 1 of received ballots,CBP 2019-003,1020,Opposed,49,Yes
779265,25 Hanson Rd,Front Yard Parking,0,22,49,21,13,25% of ballots received by voters,0,49,0,1,2019-02-21,0,49,2022-02-22,2019-01-22,12,50% + 1 of received ballots,FYP 2019-004,1021,In Favour,57,Yes
779266,226 Lawrence Ave W,Commercial Boulevard Parking,0,4,9,4,3,25% of ballots received by voters,0,9,0,0,2019-02-28,0,9,2021-03-01,2019-01-29,3,50% + 1 of received ballots,CBP 2019-005,1022,In Favour,16,Yes
779267,,Permit Parking,0,35,80,21,20,25% of ballots received by voters,13,77,3,1,2019-02-28,0,80,2021-03-01,2019-01-29,19,50% + 1 of received ballots,PPP 2019-006,1023,In Favour,91,Yes
779268,132 Chiltern Hill Rd,Front Yard Parking,0,22,55,22,14,25% of ballots received by voters,0,54,1,0,2019-03-01,1,55,2022-03-02,2019-01-30,12,50% + 1 of received ballots,FYP 2019-007,1024,In Favour,58,Yes
779269,350 Lauder Ave,Front Yard Parking,0,42,106,41,26,25% of ballots received by voters,0,102,4,1,2019-02-28,0,106,2022-03-01,2019-01-29,22,50% + 1 of received ballots,FYP 2019-008,1025,In Favour,138,Yes
779270,96 Ava Rd,Front Yard Parking,0,12,31,9,8,25% of ballots received by voters,3,31,0,0,2019-02-27,0,31,2022-02-28,2019-01-28,7,50% + 1 of received ballots,FYP 2019-009,1026,In Favour,32,Yes
779271,,Traffic Calming,0,65,122,52,62,50% + 1 of ballots received by voters,8,121,1,5,2019-02-27,0,122,2021-02-28,2019-01-28,39,60% of received ballots,TCP 2019-010,1027,In Favour,146,Yes
779272,,Traffic Calming,0,13,58,8,26,50% + 1 of ballots received by voters,4,49,9,1,2019-03-06,0,58,2021-03-07,2019-02-04,N/A,60% of received ballots,TCP 2019-011,1028,Response Rate Not Met,64,No
779273,513 Sammon Ave,Front Yard Parking,0,47,80,42,20,25% of ballots received by voters,0,78,2,5,2019-03-07,0,80,2022-03-08,2019-02-05,25,50% + 1 of received ballots,FYP 2019-012,1029,In Favour,93,Yes
779274,,Traffic Calming,0,36,44,33,23,50% + 1 of ballots received by voters,3,44,0,0,2019-03-06,0,44,2021-03-07,2019-02-04,22,60% of received ballots,TCP 2019-013,1030,In Favour,50,Yes
779275,,Traffic Calming,0,31,59,14,31,50% + 1 of ballots received by voters,17,59,0,0,2019-03-13,0,59,2021-03-14,2019-02-11,19,60% of received ballots,TCP 2019-014,1031,Opposed,63,Yes
779276,98 Watson Ave,Front Yard Parking,0,62,92,55,23,25% of ballots received by voters,2,92,0,5,2019-03-16,0,92,2022-03-17,2019-02-14,32,50% + 1 of received ballots,FYP 2019-015,1032,In Favour,95,Yes
779277,20 Sunnybrook Rd,Front Yard Parking,0,25,36,20,9,25% of ballots received by voters,1,34,2,4,2019-03-16,0,36,2022-03-17,2019-02-14,14,50% + 1 of received ballots,FYP 2019-016,1033,In Favour,42,Yes
779278,800 Dundas St W,Boulevard Cafe,0,23,148,9,35,25% of ballots received by voters,12,139,9,2,2019-03-30,0,148,2021-03-31,2019-02-28,N/A,50% + 1 of received ballots,BCP 2019-017,1034,Response Rate Not Met,190,No
779279,191 College St (former Toronto),Boulevard Cafe,0,27,69,2,17,25% of ballots received by voters,25,66,3,0,2019-04-05,0,69,2021-04-06,2019-03-06,15,50% + 1 of received ballots,BCP 2019-018,1035,Opposed,93,Yes
779280,768 Dundas St W,Boulevard Cafe,0,48,152,18,33,25% of ballots received by voters,28,132,20,2,2019-04-19,0,152,2021-04-20,2019-03-20,25,50% + 1 of received ballots,BCP 2019-019,1036,Opposed,194,Yes
779281,997 Bay St,Boulevard Cafe,0,275,1878,100,439,25% of ballots received by voters,151,1753,125,24,2019-04-13,0,1878,2021-04-14,2019-03-14,N/A,50% + 1 of received ballots,BCP 2019-020,1037,Response Rate Not Met,7009,No
779282,,Traffic Calming,1,297,539,197,264,50% + 1 of ballots received by voters,68,527,12,31,2019-04-10,0,539,2021-04-11,2019-03-11,179,60% of received ballots,TCP 2019-021,1038,In Favour,591,Yes
779283,,Traffic Calming,3,128,202,79,99,50% + 1 of ballots received by voters,42,199,3,4,2019-04-24,0,202,2021-04-25,2019-03-25,77,60% of received ballots,TCP 2019-022,1040,In Favour,250,Yes
779284,,Traffic Calming,0,126,221,61,108,50% + 1 of ballots received by voters,50,214,7,15,2019-04-27,0,221,2021-04-28,2019-03-28,76,60% of received ballots,TCP 2019-024,1042,Opposed,246,Yes
779285,178 Duplex Ave (former Toronto),Front Yard Parking,0,11,19,9,5,25% of ballots received by voters,2,19,0,0,2019-04-24,0,19,2022-04-25,2019-03-25,7,50% + 1 of received ballots,FYP 2019-025,1043,In Favour,21,Yes
779286,110 Kennedy Ave,Front Yard Parking,0,44,74,42,18,25% of ballots received by voters,0,72,2,2,2019-05-02,2,74,2022-05-03,2019-04-02,23,50% + 1 of received ballots,FYP 2019-026,1044,In Favour,98,Yes
779287,338 Durie St,Front Yard Parking,0,55,105,40,26,25% of ballots received by voters,10,103,2,5,2019-05-02,0,105,2022-05-03,2019-04-02,29,50% + 1 of received ballots,FYP 2019-027,1045,In Favour,113,Yes
779288,62 Benson Ave,Front Yard Parking,0,20,34,16,8,25% of ballots received by voters,0,32,2,4,2019-04-19,0,34,2022-04-20,2019-03-20,11,50% + 1 of received ballots,FYP 2019-028,1046,In Favour,40,Yes
779289,108 Colbeck St,Front Yard Parking,0,24,47,19,12,25% of ballots received by voters,4,47,0,1,2019-05-01,0,47,2022-05-02,2019-04-01,13,50% + 1 of received ballots,FYP 2019-029,1047,In Favour,52,Yes
779290,1638 Bloor St W,Boulevard Cafe,0,43,137,23,34,25% of ballots received by voters,16,136,1,4,2019-05-04,0,137,2021-05-05,2019-04-04,23,50% + 1 of received ballots,BCP 2019-031,1049,In Favour,214,Yes
779291,,Traffic Calming,0,124,369,81,167,50% + 1 of ballots received by voters,22,331,38,21,2019-05-09,0,369,2021-05-10,2019-04-09,N/A,60% of received ballots,TCP 2019-032,1050,Response Rate Not Met,465,No
779292,,Traffic Calming,0,165,539,67,262,50% + 1 of ballots received by voters,66,522,17,32,2019-05-11,2,539,2021-05-12,2019-04-11,N/A,60% of received ballots,TCP 2019-033,1051,Response Rate Not Met,681,No
779293,33 Florence Cres,Front Yard Parking,0,28,56,21,13,25% of ballots received by voters,0,51,5,7,2019-05-02,0,56,2022-05-03,2019-04-02,15,50% + 1 of received ballots,FYP 2019-034,1052,In Favour,66,Yes
779294,23 Falcon St,Front Yard Parking,0,49,79,45,20,25% of ballots received by voters,4,79,0,0,2019-05-01,0,79,2022-05-02,2019-04-01,26,50% + 1 of received ballots,FYP 2019-035,1053,In Favour,90,Yes
779295,324 Osler St,Front Yard Parking,0,33,63,28,15,25% of ballots received by voters,3,58,5,2,2019-05-11,0,63,2022-05-12,2019-04-11,18,50% + 1 of received ballots,FYP 2019-036,1054,In Favour,76,Yes
779296,1588 Dupont St,Boulevard Cafe,0,19,46,16,12,25% of ballots received by voters,1,46,0,2,2019-05-08,0,46,2021-05-09,2019-04-08,11,50% + 1 of received ballots,BCP 2019-037,1055,In Favour,54,Yes
779297,80 Gladstone Ave,Boulevard Cafe,0,49,92,7,23,25% of ballots received by voters,38,90,2,4,2019-05-25,0,92,2021-05-26,2019-04-25,26,50% + 1 of received ballots,BCP 2019-038,1056,Opposed,108,Yes
779298,,Traffic Calming,0,120,711,82,300,50% + 1 of ballots received by voters,28,597,114,10,2019-06-01,0,711,2021-06-02,2019-05-02,N/A,60% of received ballots,TCP 2019-039,1061,Response Rate Not Met,826,No
779299,17 Poplar Plains Cres,Front Yard Parking,0,16,40,14,10,25% of ballots received by voters,2,40,0,0,2019-05-11,0,40,2022-05-12,2019-04-11,9,50% + 1 of received ballots,FYP 2019-040,1062,In Favour,49,Yes
779300,317 Caledonia Rd,Front Yard Parking,0,36,52,27,13,25% of ballots received by voters,6,52,0,3,2019-05-15,0,52,2022-05-16,2019-04-15,19,50% + 1 of received ballots,FYP 2019-041,1063,In Favour,64,Yes
779301,,Permit Parking,0,72,134,29,31,25% of ballots received by voters,34,124,10,9,2019-05-18,2,134,2021-05-19,2019-04-18,37,50% + 1 of received ballots,PPP 2019-042,1064,Opposed,151,Yes
779302,1148 Queen St E,Boulevard Cafe,0,40,96,31,24,25% of ballots received by voters,1,94,2,8,2019-05-18,0,96,2021-05-19,2019-04-18,21,50% + 1 of received ballots,BCP 2019-043,1065,In Favour,116,Yes
779303,1278 St Clair Ave W,Boulevard Cafe,0,50,128,30,32,25% of ballots received by voters,14,125,3,6,2019-05-23,0,128,2021-05-24,2019-04-23,26,50% + 1 of received ballots,BCP 2019-044,1066,In Favour,171,Yes
779304,185 Clendenan Ave,Front Yard Parking,0,52,101,41,25,25% of ballots received by voters,6,100,1,5,2019-05-16,0,101,2022-05-17,2019-04-16,27,50% + 1 of received ballots,FYP 2019-045,1067,In Favour,119,Yes
779305,135 Prescott Ave,Front Yard Parking,0,27,129,17,32,25% of ballots received by voters,9,125,4,1,2019-05-25,0,129,2022-05-26,2019-04-25,N/A,50% + 1 of received ballots,FYP 2019-046,1068,Response Rate Not Met,183,No
779306,76 Branstone Rd,Front Yard Parking,0,43,131,34,32,25% of ballots received by voters,2,127,4,7,2019-05-23,0,131,2022-05-24,2019-04-23,23,50% + 1 of received ballots,FYP 2019-047,1069,In Favour,150,Yes
779307,1043 Logan Ave,Front Yard Parking,0,35,62,30,16,25% of ballots received by voters,5,61,1,0,2019-05-24,0,62,2022-05-25,2019-04-24,19,50% + 1 of received ballots,FYP 2019-048,1070,In Favour,70,Yes
779308,,Traffic Calming,0,27,96,15,47,50% + 1 of ballots received by voters,11,91,5,1,2019-06-12,0,96,2021-06-13,2019-05-13,N/A,60% of received ballots,TCP 2019-049,1071,Response Rate Not Met,111,No
779309,,Traffic Calming,0,98,272,75,136,50% + 1 of ballots received by voters,13,269,3,10,2019-06-15,0,272,2021-06-16,2019-05-16,N/A,60% of received ballots,TCP 2019-050,1072,Response Rate Not Met,322,No
779310,30 Cadorna Ave,Front Yard Parking,0,35,113,23,28,25% of ballots received by voters,1,112,1,11,2019-06-14,0,113,2022-06-15,2019-05-15,19,50% + 1 of received ballots,FYP 2019-051,1073,In Favour,122,Yes
779311,,Business Improvement Area,0,17,56,16,17,30% of ballots received by voters or 100,1,56,0,0,2019-08-16,12,56,2021-08-17,2019-06-17,9,50% of received ballots,BIA 2019-052,1074,In Favour,1311,Yes
779312,92 Roseneath Gdns,Front Yard Parking,0,63,140,55,35,25% of ballots received by voters,2,139,1,6,2019-06-14,0,140,2022-06-15,2019-05-15,33,50% + 1 of received ballots,FYP 2019-053,1075,In Favour,152,Yes
779313,19 Gormley Ave,Front Yard Parking,0,32,68,25,17,25% of ballots received by voters,5,68,0,2,2019-06-22,0,68,2022-06-23,2019-05-23,17,50% + 1 of received ballots,FYP 2019-054,1076,In Favour,74,Yes
779314,41 Mount Royal Ave,Front Yard Parking,0,24,41,14,10,25% of ballots received by voters,5,39,2,5,2019-06-22,0,41,2022-06-23,2019-05-23,13,50% + 1 of received ballots,FYP 2019-055,1077,In Favour,49,Yes
779315,770 St Clair Ave W,Boulevard Cafe,0,34,159,25,33,25% of ballots received by voters,5,129,30,4,2019-07-05,0,159,2021-07-06,2019-06-05,18,50% + 1 of received ballots,BCP 2019-057,1079,In Favour,179,Yes
779316,,Traffic Calming,0,54,95,40,47,50% + 1 of ballots received by voters,12,92,3,2,2019-07-12,0,95,2021-07-13,2019-06-12,33,60% of received ballots,TCP 2019-058,1081,In Favour,120,Yes
779317,,Traffic Calming,0,115,187,73,92,50% + 1 of ballots received by voters,36,181,6,6,2019-07-13,0,187,2021-07-14,2019-06-13,69,60% of received ballots,TCP 2019-059,1082,In Favour,206,Yes
779318,,Traffic Calming,0,162,211,112,106,50% + 1 of ballots received by voters,35,209,2,15,2019-07-10,0,211,2021-07-11,2019-06-10,98,60% of received ballots,TCP 2019-060,1083,In Favour,235,Yes
779319,139 Mavety St,Front Yard Parking,0,55,155,48,34,25% of ballots received by voters,5,133,22,2,2019-07-12,0,155,2022-07-13,2019-06-12,29,50% + 1 of received ballots,FYP 2019-061,1084,In Favour,196,Yes
779320,,Permit Parking,0,61,137,17,33,25% of ballots received by voters,42,132,5,2,2019-07-17,0,137,2021-07-18,2019-06-17,32,50% + 1 of received ballots,PPP 2019-062,1085,Opposed,150,Yes
779321,1042 Gerrard St E,Boulevard Cafe,0,50,113,31,27,25% of ballots received by voters,12,107,6,7,2019-07-19,1,113,2021-07-20,2019-06-19,26,50% + 1 of received ballots,BCP 2019-063,1086,In Favour,129,Yes
779322,1122 Queen St W,Boulevard Cafe,0,28,128,6,30,25% of ballots received by voters,20,118,10,2,2019-08-02,0,128,2021-08-03,2019-07-03,N/A,50% + 1 of received ballots,BCP 2019-064,1087,Response Rate Not Met,154,No
779323,1640 Dupont St,Boulevard Cafe,0,20,67,15,17,25% of ballots received by voters,3,66,1,2,2019-08-10,0,67,2021-08-11,2019-07-11,11,50% + 1 of received ballots,BCP 2019-065,1088,In Favour,84,Yes
779324,503 Windermere Ave,Front Yard Parking,0,67,136,55,33,25% of ballots received by voters,11,130,6,1,2019-08-07,0,136,2022-08-08,2019-07-08,35,50% + 1 of received ballots,FYP 2019-066,1089,In Favour,153,Yes
779325,,Traffic Calming,0,25,53,9,27,50% + 1 of ballots received by voters,16,51,2,0,2019-08-08,0,53,2021-08-09,2019-07-09,N/A,60% of received ballots,TCP 2019-067,1090,Response Rate Not Met,62,No
779326,64 Westmount Ave,Front Yard Parking,0,69,145,50,34,25% of ballots received by voters,11,135,10,8,2019-08-15,1,145,2022-08-16,2019-07-16,36,50% + 1 of received ballots,FYP 2019-068,1091,In Favour,172,Yes
779327,13 Armadale Ave,Front Yard Parking,0,31,63,25,16,25% of ballots received by voters,3,63,0,3,2019-08-16,0,63,2022-08-17,2019-07-17,17,50% + 1 of received ballots,FYP 2019-069,1092,In Favour,74,Yes
779328,207 Willard Ave,Front Yard Parking,0,27,35,17,9,25% of ballots received by voters,10,35,0,0,2019-08-14,0,35,2022-08-15,2019-07-15,15,50% + 1 of received ballots,FYP 2019-070,1093,In Favour,42,Yes
779329,236 Fairlawn Ave,Front Yard Parking,0,34,60,31,15,25% of ballots received by voters,0,60,0,3,2019-08-15,0,60,2022-08-16,2019-07-16,18,50% + 1 of received ballots,FYP 2019-071,1094,In Favour,69,Yes
779330,978 St Clarens Ave,Front Yard Parking,0,33,197,18,49,25% of ballots received by voters,6,195,2,9,2019-08-24,0,197,2022-08-25,2019-07-25,N/A,50% + 1 of received ballots,FYP 2019-072,1095,Response Rate Not Met,248,No
779331,178 Melrose Ave,Front Yard Parking,0,44,94,38,23,25% of ballots received by voters,0,89,5,6,2019-08-28,0,94,2022-08-29,2019-07-29,23,50% + 1 of received ballots,FYP 2019-073,1096,In Favour,107,Yes
779332,42 Unsworth Ave,Front Yard Parking,0,45,102,30,25,25% of ballots received by voters,13,98,4,2,2019-08-30,0,102,2022-08-31,2019-07-31,24,50% + 1 of received ballots,FYP 2019-074,1097,In Favour,114,Yes
779333,,Traffic Calming,0,78,167,60,74,50% + 1 of ballots received by voters,13,145,22,5,2019-08-28,0,167,2021-08-29,2019-07-29,47,60% of received ballots,TCP 2019-075,1098,In Favour,205,Yes
779334,170 Bedford Rd,Commercial Boulevard Parking,0,18,46,14,11,25% of ballots received by voters,4,44,2,0,2019-09-06,0,46,2021-09-07,2019-08-07,10,50% + 1 of received ballots,CBP 2019-076,1099,In Favour,63,Yes
779335,,Traffic Calming,0,48,138,35,66,50% + 1 of ballots received by voters,7,129,9,6,2019-09-06,0,138,2021-09-07,2019-08-07,N/A,60% of received ballots,TCP 2019-077,1101,Response Rate Not Met,166,No
779336,,Traffic Calming,0,74,204,53,93,50% + 1 of ballots received by voters,13,183,21,8,2019-09-07,0,204,2021-09-08,2019-08-08,N/A,60% of received ballots,TCP 2019-078,1105,Response Rate Not Met,245,No
779337,,Traffic Calming,0,95,391,47,178,50% + 1 of ballots received by voters,32,353,38,16,2019-09-11,0,391,2021-09-12,2019-08-12,N/A,60% of received ballots,TCP 2019-079,1107,Response Rate Not Met,456,No
779338,,Permit Parking,0,39,78,27,19,25% of ballots received by voters,11,76,2,1,2019-09-07,10,78,2021-09-08,2019-08-08,21,50% + 1 of received ballots,PPP 2019-080,1108,In Favour,87,Yes
779339,387 Broadview Ave,Boulevard Cafe,0,27,70,21,17,25% of ballots received by voters,2,68,2,4,2019-09-14,0,70,2021-09-15,2019-08-15,15,50% + 1 of received ballots,BCP 2019-081,1109,In Favour,83,Yes
779340,140 Castlewood Rd,Front Yard Parking,0,14,20,11,5,25% of ballots received by voters,1,20,0,2,2019-09-28,0,20,2022-09-29,2019-08-29,8,50% + 1 of received ballots,FYP 2019-082,1110,In Favour,25,Yes
779341,24 Birdsall Ave,Front Yard Parking,0,16,30,15,8,25% of ballots received by voters,0,30,0,1,2019-09-28,0,30,2022-09-29,2019-08-29,9,50% + 1 of received ballots,FYP 2019-083,1111,In Favour,31,Yes
779342,3204 Yonge St,Boulevard Cafe,0,36,67,14,17,25% of ballots received by voters,18,67,0,4,2019-09-21,0,67,2021-09-22,2019-08-22,19,50% + 1 of received ballots,BCP 2019-084,1114,Opposed,81,Yes
779343,796 Bloor St W,Boulevard Cafe,0,20,61,2,14,25% of ballots received by voters,17,54,7,1,2019-09-27,0,61,2021-09-28,2019-08-28,11,50% + 1 of received ballots,BCP 2019-085,1115,Opposed,72,Yes
779344,,Permit Parking,0,11,48,7,9,25% of ballots received by voters,4,33,15,0,2019-10-09,4,48,2021-10-10,2019-09-09,7,50% + 1 of received ballots,PPP 2019-086,1116,In Favour,63,Yes
779345,642 Windermere Ave,Front Yard Parking,0,48,84,40,21,25% of ballots received by voters,0,84,0,8,2019-10-09,0,84,2022-10-10,2019-09-09,25,50% + 1 of received ballots,FYP 2019-087,1117,In Favour,95,Yes
779346,,Permit Parking,0,7,22,7,6,25% of ballots received by voters,0,22,0,0,2019-10-19,0,22,2021-10-20,2019-09-19,5,50% + 1 of received ballots,PPP 2019-088,1118,In Favour,24,Yes
779347,,Permit Parking,0,40,100,30,25,25% of ballots received by voters,5,97,3,5,2019-10-19,1,100,2021-10-20,2019-09-19,21,50% + 1 of received ballots,PPP 2019-089,1119,In Favour,100,Yes
779348,,Permit Parking,0,2,2,0,1,25% of ballots received by voters,0,2,0,2,2019-10-23,0,2,2021-10-24,2019-09-23,2,50% + 1 of received ballots,PPP 2019-090,1120,Opposed,2,Yes
779349,,Permit Parking,0,49,150,30,37,25% of ballots received by voters,16,148,2,3,2019-10-16,1,150,2021-10-17,2019-09-16,26,50% + 1 of received ballots,PPP 2019-091,1121,In Favour,153,Yes
779350,,Permit Parking,0,22,45,13,12,25% of ballots received by voters,8,45,0,1,2019-11-02,45,45,2021-11-03,2019-10-03,12,50% + 1 of received ballots,PPP 2019-092,1122,In Favour,45,Yes
